source,strategy,run_file,run_tag,run_timestamp,ticker,simulated_date,horizon,k,action,k_return,correct,true_label,confidence_band
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153508,JNJ,2026-01-19,short,10,BUY,0.06823702991967165,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153508,JNJ,2026-01-19,short,10,SELL,0.06823702991967165,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153508,JNJ,2026-01-19,short,10,BUY,0.06823702991967165,1,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153508,JNJ,2026-02-02,short,10,BUY,0.05451785993851407,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153509,JNJ,2026-02-02,short,10,BUY,0.05451785993851407,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153509,JNJ,2026-02-02,short,10,SELL,0.05451785993851407,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153509,JNJ,2026-02-02,short,10,BUY,0.05451785993851407,1,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153509,JPM,2025-03-03,short,10,BUY,-0.10240955145090988,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153510,JPM,2025-03-03,short,10,BUY,-0.10240955145090988,0,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153510,JPM,2025-03-03,short,10,HOLD,-0.10240955145090988,0,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153510,JPM,2025-03-03,short,10,SELL,-0.10240955145090988,1,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153510,JPM,2025-03-17,short,10,BUY,0.04860432466679478,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153511,JPM,2025-03-17,short,10,SELL,0.04860432466679478,0,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153511,JPM,2025-03-17,short,10,BUY,0.04860432466679478,1,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153511,JPM,2025-03-17,short,10,BUY,0.04860432466679478,1,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153511,JPM,2025-03-31,short,10,BUY,-0.03723697580602415,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153512,JPM,2025-03-31,short,10,SELL,-0.03723697580602415,1,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153512,JPM,2025-03-31,short,10,HOLD,-0.03723697580602415,0,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153512,JPM,2025-03-31,short,10,SELL,-0.03723697580602415,1,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153512,JPM,2025-04-14,short,10,BUY,0.04217790167171094,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153513,JPM,2025-04-14,short,10,SELL,0.04217790167171094,0,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153513,JPM,2025-04-14,short,10,HOLD,0.04217790167171094,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153513,JPM,2025-04-14,short,10,SELL,0.04217790167171094,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153513,JPM,2025-04-28,short,10,BUY,0.06919657685444353,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153514,JPM,2025-04-28,short,10,SELL,0.06919657685444353,0,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153514,JPM,2025-04-28,short,10,SELL,0.06919657685444353,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153514,JPM,2025-04-28,short,10,HOLD,0.06919657685444353,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153514,JPM,2025-05-12,short,10,BUY,0.020150008302054326,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153515,JPM,2025-05-12,short,10,BUY,0.020150008302054326,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153515,JPM,2025-05-12,short,10,SELL,0.020150008302054326,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153515,JPM,2025-05-12,short,10,SELL,0.020150008302054326,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153515,JPM,2025-05-26,short,10,BUY,0.012476860456623435,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153515,JPM,2025-05-26,short,10,BUY,0.012476860456623435,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153516,JPM,2025-05-26,short,10,HOLD,0.012476860456623435,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153516,JPM,2025-05-26,short,10,BUY,0.012476860456623435,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153516,JPM,2025-06-09,short,10,BUY,0.0544350091805547,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153516,JPM,2025-06-09,short,10,BUY,0.0544350091805547,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153517,JPM,2025-06-09,short,10,HOLD,0.0544350091805547,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153517,JPM,2025-06-09,short,10,HOLD,0.0544350091805547,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153517,JPM,2025-06-23,short,10,BUY,0.021103037482585154,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153518,JPM,2025-06-23,short,10,BUY,0.021103037482585154,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153518,JPM,2025-06-23,short,10,HOLD,0.021103037482585154,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153518,JPM,2025-06-23,short,10,SELL,0.021103037482585154,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153518,JPM,2025-07-07,short,10,BUY,-0.0034250065676819405,0,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153519,JPM,2025-07-07,short,10,BUY,-0.0034250065676819405,0,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153519,JPM,2025-07-07,short,10,SELL,-0.0034250065676819405,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153519,JPM,2025-07-07,short,10,HOLD,-0.0034250065676819405,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153519,JPM,2025-07-21,short,10,BUY,0.011307075433895416,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153519,JPM,2025-07-21,short,10,BUY,0.011307075433895416,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153520,JPM,2025-07-21,short,10,HOLD,0.011307075433895416,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153520,JPM,2025-07-21,short,10,BUY,0.011307075433895416,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153520,JPM,2025-08-04,short,10,BUY,-0.00927750236035932,0,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153520,JPM,2025-08-04,short,10,BUY,-0.00927750236035932,0,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153521,JPM,2025-08-04,short,10,HOLD,-0.00927750236035932,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153521,JPM,2025-08-04,short,10,SELL,-0.00927750236035932,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153521,JPM,2025-08-18,short,10,BUY,0.028024565226326816,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153521,JPM,2025-08-18,short,10,BUY,0.028024565226326816,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153522,JPM,2025-08-18,short,10,HOLD,0.028024565226326816,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153522,JPM,2025-08-18,short,10,BUY,0.028024565226326816,1,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153522,JPM,2025-09-15,short,10,BUY,0.021981328161858365,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153522,JPM,2025-09-15,short,10,BUY,0.021981328161858365,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153523,JPM,2025-09-15,short,10,HOLD,0.021981328161858365,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153523,JPM,2025-09-15,short,10,HOLD,0.021981328161858365,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153523,JPM,2025-09-29,short,10,BUY,-0.01971155281670419,0,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153523,JPM,2025-09-29,short,10,BUY,-0.01971155281670419,0,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153523,JPM,2025-09-29,short,10,SELL,-0.01971155281670419,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153523,JPM,2025-09-29,short,10,SELL,-0.01971155281670419,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153523,JPM,2025-10-13,short,10,BUY,-0.012403838449092174,0,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153524,JPM,2025-10-13,short,10,BUY,-0.012403838449092174,0,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153524,JPM,2025-10-13,short,10,HOLD,-0.012403838449092174,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153524,JPM,2025-10-13,short,10,HOLD,-0.012403838449092174,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153524,JPM,2025-10-27,short,10,BUY,0.04188725787377945,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153525,JPM,2025-10-27,short,10,HOLD,0.04188725787377945,0,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153525,JPM,2025-10-27,short,10,HOLD,0.04188725787377945,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153525,JPM,2025-10-27,short,10,HOLD,0.04188725787377945,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153525,JPM,2025-11-10,short,10,BUY,-0.05961059367685112,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153526,JPM,2025-11-10,short,10,HOLD,-0.05961059367685112,0,SELL,N/A
